year,scenario,utility_infrastructure_variant,fiscal_capture_variant,housing_stock,theoretical_housing_capacity,annual_entitlements,annual_permits,annual_completions,annual_occupied_new_units,cumulative_net_new_units,delayed_completed_units_due_to_utilities,population,households,persons_per_household,median_gross_rent_nominal,median_gross_rent_real_2024,median_home_value_nominal,median_home_value_real_2024,median_household_income_nominal,median_household_income_real_2024,per_capita_income_real_2024,rent_to_income_ratio,residual_income_after_rent,poverty_rate,homelessness_pressure_index,estimated_homelessness_cost_avoidance,employer_establishments,employment,annual_payroll,accommodation_food_sales,commercial_vitality_index,gross_new_public_revenue,net_new_public_revenue_after_service_costs,estimated_benefit_cost_avoidance,infrastructure_reinvestment_capacity,infrastructure_funding_gap,years_until_growth_fiscal_dividend_turns_positive,share_of_infrastructure_need_self_funded_by_growth,fiscal_score,fiscal_leakage_score,fiscal_alignment_score,infrastructure_execution_score,infrastructure_stress_score,legal_implementation_risk_score,delivery_risk_score
2030,E_max_drag,util_improved,fcap_high,3723302.4563282323,1120199.625,165329.98260384376,127304.0866049597,31001.841981249992,22588.082992007203,13795.456328232307,43088.61281458333,10217717.277959872,3611603.382638385,2.8291360361102336,2316.8516113846686,2047.759230477358,1025297.0144761301,906213.1623179648,99401.77195661071,90053.09939832968,48055.28255005613,0.2728735704812852,65479.98863260138,0.13331097180108048,43.97321841035918,230524395.80376136,327082.68104494904,4193117.960502132,366997935708.94055,55711246559.048584,111.9105094074683,247237961.70550513,-167042704.57833314,0.0,0.0,1016463734.6403241,-1.0,0.0,49.164786477108336,80.0,69.9,51.66666666666666,44.1367941513755,36.07333333333334,41.541666666666664
2031,E_max_drag,util_improved,fcap_high,3749005.6720363675,1493599.5,165329.98260384376,127304.0866049597,33132.44357141139,29266.043296057287,39498.67203636747,46049.87773026556,10287868.798487255,3636535.501875276,2.82903021108471,2392.765750886083,2063.2744079667027,1065556.402949398,918825.9467674143,101873.30080971977,90041.15371360492,48049.890174784094,0.2749775172178784,65281.86081800448,0.13337087774225173,42.35473873591428,292431243.3512787,329328.32425363036,4221906.543380071,378729574502.88605,57594519668.391846,112.87175865126122,450793519.1978528,-57997593.24421132,0.0,0.0,1316971948.322578,-1.0,0.0,49.710012033778945,80.0,69.9,51.66666666666666,36.96352895964769,36.11333333333334,41.541666666666664
2032,E_max_drag,util_improved,fcap_high,3776751.5581387677,1866999.375,165329.98260384376,127304.0866049597,35409.47075585664,31277.352121578817,67244.55813876772,49214.655577278056,10362856.510592006,3663449.0113946046,2.828715911797846,2470.81381858456,2078.609767938901,1107159.0219289542,931414.3948577901,104405.06396006525,90028.1594431703,48044.00659181818,0.27706128137621344,65084.842227903486,0.13343501254803333,42.48838930574326,287319109.0553202,331728.7803685744,4252679.788899561,390998087975.5679,59572744812.4021,113.9010890208409,678766567.8065586,-8270157.966293722,0.0,0.0,1407480845.4710467,-1.0,0.0,49.95864921016853,80.0,69.9,51.66666666666666,33.446907127456655,36.153333333333336,41.541666666666664
2033,E_max_drag,util_improved,fcap_high,3806680.1656980054,2240399.25,165329.98260384376,127304.0866049597,37842.98663355288,33426.88814613431,97173.16569800535,52596.93278182648,10443133.277172698,3692479.760727065,2.8282167957276494,2551.0226162068325,2093.7430643184002,1150125.51408818,943961.5716925182,106998.35293436573,90013.99453486784,48037.573140578796,0.27912233982781876,64889.07776304704,0.1335037825800674,42.78361880976574,276026580.52646035,334298.54613176204,4285623.5416579805,403844593907.6397,61653913087.89183,115.00508578203554,938182740.4422464,48164072.41173196,0.0,27453521.274687216,1476756445.3013568,9.0,0.018251123104295244,50.24082036205866,80.0,69.9,51.66666666666666,31.518057141310663,36.193333333333335,41.541666666666664
2034,E_max_drag,util_improved,fcap_high,3838941.1711836806,2613799.125,165329.98260384376,127304.0866049597,40443.74588994379,35724.15103397739,129434.17118368065,56211.65698725749,10529060.395759227,3723772.93604817,2.827524818667683,2633.4162628977265,2108.6510900455974,1194474.404208567,956449.5328567734,109654.48895278129,89998.54578225732,48030.53461885239,0.28115802161700776,64694.732701710156,0.13357751892363917,43.20987165379728,259722409.2422541,337049.1871562865,4320886.0699153,417309264062.93933,63845899006.68397,116.18914117564275,1232633159.1716766,114269218.19218138,0.0,65133454.36954337,1542453342.159439,9.0,0.040516290946265625,50.57134609096091,80.0,69.9,51.66666666666666,30.434780497299265,36.233333333333334,41.541666666666664
2035,E_max_drag,util_improved,fcap_high,3873694.537978041,2987199.0,165329.98260384376,127304.0866049597,43223.242326230175,38179.293313787486,164187.537978041,60074.80311370676,10621024.074660135,3757483.7018386996,2.826632107402837,2718.0159389539504,2123.309707375878,1240221.855448606,968859.3312617671,112374.79854973675,89981.68834683755,48022.82998811057,0.2831655746477893,64501.97185832701,0.13365657712180432,43.73324194227128,239703495.70812356,339993.06648230285,4358625.864746485,431435693442.0016,66157310653.602394,117.45905760242414,1566072922.5970812,193330927.6867479,0.0,110198628.78144631,1607869570.3389907,9.0,0.06414100955821334,50.96665463843374,80.0,69.9,51.66666666666666,29.86627572454779,36.27333333333333,41.541666666666664
2036,E_max_drag,util_improved,fcap_high,3911111.223343578,3360598.875,165329.98260384376,127304.0866049597,46193.75965510033,40803.16524677752,201604.22334357817,64203.44395769624,10719437.15846572,3793777.8866432705,2.8255310349626885,2804.8396302723204,2137.6938890397237,1287381.4220046322,981171.0334452809,115160.61012136131,89963.28456856708,48014.391765774075,0.28514217540518233,64310.95790009039,0.13374133902593838,44.32084189608429,217227797.47477597,343143.3998126707,4399012.348148577,446271210548.4883,68597564163.92,118.82108090273245,1942853410.0097842,288805396.5963714,0.0,164619076.05993167,1671523360.0450566,9.0,0.08965485074738448,51.44402698298186,80.0,69.9,51.66666666666666,29.643757017886237,36.31333333333333,41.541666666666664
2037,E_max_drag,util_improved,fcap_high,3951373.93397697,3733998.75,165329.98260384376,127304.0866049597,49368.425787397086,43607.3627783623,241866.93397697015,68615.82564368889,10824740.97336749,3832832.715957661,2.8242143019442603,2893.9018766553727,2151.7777711307654,1335963.8008568436,993363.7463346049,118013.2499356638,89943.18266556035,48005.1453603374,0.28708494060724726,64121.84941199116,0.1338322147847659,44.94366539795393,193404798.52826223,346514.3145840773,4442226.630317692,461867215711.17633,71176966167.63992,120.2819365309534,2367756914.9918017,404226736.46900845,0.0,230409239.7873348,1731922085.2389688,9.0,0.1174160738550338,52.021133682345045,80.0,69.9,51.66666666666666,29.672940614366166,36.35333333333334,41.541666666666664
2038,E_max_drag,util_improved,fcap_high,3994677.933488471,4107398.625,165329.98260384376,127304.0866049597,52761.27084963594,46604.278785305236,285170.93348847097,73331.4482610514,10937407.300545178,3874837.5954838167,2.8226750234107607,2985.2135274815946,2165.5347185129804,1385976.585690289,1005415.6554390419,120934.03753981781,89921.21531502182,47995.00834526481,0.288990940915526,63934.798692866054,0.13392964498112894,45.577969375108275,169142671.4021085,350120.9131377734,4488462.319482004,478279549878.3892,73906805089.04524,121.84886888881633,2846033721.298005,543171789.3145274,0.0,309607919.9092806,1787584625.429455,9.0,0.14762970648423374,52.71585894657264,80.0,69.9,51.66666666666666,29.897795268995246,36.39333333333334,41.541666666666664
2039,E_max_drag,util_improved,fcap_high,4041231.905375321,4480798.5,165329.98260384376,127304.0866049597,56387.289188777155,49807.15784482532,331724.90537532093,78371.15204279214,11057940.486420797,3919994.948214061,2.8209068206730126,3078.7815085897396,2178.937403431838,1437424.0264683354,1017304.0753704266,123924.28049220447,89897.19810730164,47983.88966748238,0.2908572168175097,63749.94926611958,0.13403410292615772,46.20551083962563,145139210.3843196,353979.34027160367,4537926.387901845,495568896482.6599,76799452291.91202,123.52968410558134,3383441737.116908,709269421.7424674,0.0,404283570.3932064,1837038532.623933,9.0,0.18037727368546583,53.54634710871234,80.0,69.9,51.66666666666666,30.283643902569413,36.43333333333334,41.541666666666664
2040,E_max_drag,util_improved,fcap_high,4091258.875303006,4854198.375,165329.98260384376,127304.0866049597,60262.505638275856,53230.15476771093,381751.8753030058,83757.20946693301,11186879.69916115,3968521.1090439153,2.8189039170453754,3174.608604532905,2191.957897874649,1490306.798501495,1029005.5134882616,126985.2683396258,89870.9278648295,47971.688786233506,0.2926807967762122,63567.43309033371,0.1341460971209045,46.813061401984314,121900401.3741,358106.85547364503,4590840.097886835,513801219162.07526,79868474174.51764,125.33279657906479,3986288808.236258,906238108.2767465,0.0,516555721.7177455,1878801242.8292463,9.0,0.21564874436801787,54.53119054138374,80.0,69.9,51.66666666666666,30.808554171495896,36.473333333333336,41.541666666666664
2041,E_max_drag,util_improved,fcap_high,4144997.1967702936,5227598.25,165329.98260384376,127304.0866049597,64404.04633826636,56888.397154121856,435490.19677029364,89513.42368754797,11324801.34142904,4020647.2808671845,2.816661236443122,3272.6932606127893,2204.567780050934,1544621.7851821799,1040495.7473282369,130118.26575234155,89842.1808176137,47958.294738039076,0.29445871771875665,63387.36745700249,0.1342661738958891,47.391568068247736,99772521.38952409,362521.91015757254,4647439.991933904,533048238320.21436,83128756445.4277,127.26727961956699,4661477836.64488,1137937630.1870937,0.0,648624449.2066433,1911353422.72884,9.0,0.2533711155543105,55.68968815093547,80.0,69.9,51.66666666666666,31.458637674104434,36.513333333333335,41.541666666666664
2042,E_max_drag,util_improved,fcap_high,4202701.604514106,5600998.125,165329.98260384376,127304.0866049597,68830.2144228637,60798.05224853887,493194.6045141062,95665.23373047469,11472321.630040826,4076620.556378683,2.8141745034597587,3373.029409291518,2216.7382551535943,1600361.8788291318,1051749.916297102,133324.50472127352,89810.71062698163,47943.58512350881,0.2961880479080799,63209.851565138495,0.13439492023938304,47.93522495888452,78977645.32266717,367244.23024091916,4707978.951359883,553387949707.4246,86596641952.48933,129.34292056916743,5416554839.150065,1408424690.4765787,0.0,802802073.5716498,1933110277.6125996,9.0,0.293431210698016,57.042123452382896,80.0,69.9,51.66666666666666,32.22533762743598,36.553333333333335,41.541666666666664
2043,E_max_drag,util_improved,fcap_high,4264644.340309638,5974398.0,165329.98260384376,127304.0866049597,73560.570909075,64976.39838931969,555137.3403096376,102239.82691860155,11630099.353887422,4136705.0101003484,2.8114403433386945,3475.606325680625,2228.440290316555,1657515.8042860243,1062742.6279022256,136605.1757128475,89776.24624928858,47927.425011790096,0.29786591220960706,63034.96276548992,0.13453296682563415,48.44061646982708,59646420.0291143,372294.90442978434,4772727.328089328,574905188410.5388,90290083595.13814,131.57028080172043,6259760091.187227,1722006218.682683,0.0,981543544.6491293,1942394382.870257,9.0,0.3356923330728338,58.61003109341341,80.0,69.9,51.66666666666666,33.10379256362188,36.593333333333334,41.541666666666664
2044,E_max_drag,util_improved,fcap_high,4331116.356141087,6347797.875,165329.98260384376,127304.0866049597,78616.02114480117,69441.9013686257,621609.3561410867,109266.25902358242,11744580.740285419,4201182.865456854,2.8092281900215927,3580.4085168077245,2239.644763406339,1716067.9700287697,1073448.0785312795,139980.5083858137,89750.72994921399,47915.429138945154,0.29944867496992916,62874.99278833792,0.1346333511733347,48.88460906680331,42663703.1947735,375959.60543629684,4819707.876130532,594987412052.0254,93687475539.78041,133.19116507390586,7186376229.433442,2203761860.598499,0.0,1256144260.5411441,1868741301.047012,9.0,0.4019808840304333,61.018809302992494,80.0,69.9,51.66666666666666,33.70629302187131,36.63333333333333,41.541666666666664
2045,E_max_drag,util_improved,fcap_high,4402428.600060299,6721197.75,165329.98260384376,127304.0866049597,84018.90719797762,74214.29604018448,692921.600060299,116775.58267497811,11808557.63735021,4270355.74205849,2.807610665221065,3687.4156492454426,2250.3226249774243,1775998.351537535,1083840.1885085409,143456.93225431078,89736.2872391355,47908.62816665206,0.3009247689038805,62732.41573940641,0.13468952888967967,49.26282414412783,28196976.48711037,378007.5907590095,4845962.534469751,613131070011.8986,96683991606.8953,134.09870617567108,8204002458.447354,2886644552.2760487,0.0,1645387394.7973475,1694255927.010954,9.0,0.49268357014437913,64.43322276138025,80.0,69.9,51.66666666666666,33.976096727768606,36.67333333333333,41.541666666666664
2026,E_max_drag,util_current_drag,fcap_none,3705055.5916,74679.975,33065.99652076875,25460.817320991937,0.0,0.0,-4451.408400000073,0.0,10141419.983388092,3593903.923852,2.8218394810394285,2022.8608386219394,1973.522769387258,870073.9380946757,848852.622531391,90065.85729695886,90065.85729695886,48061.022960284165,0.262943960601669,66383.58406431176,0.13324592085275141,56.48489111436993,0.0,324640.30345843616,4161807.292228237,330023427262.5827,50000980743.5128,110.86691960867587,65388815.23073341,-388363332.2999384,0.0,0.0,0.0,-1.0,0.0,48.05818333850031,80.0,30.0,22.499999999999996,34.5578370284787,35.913333333333334,48.833333333333336
2027,E_max_drag,util_current_drag,fcap_none,3700609.52489008,224039.92500000002,66131.9930415375,50921.634641983874,3819.1225981487905,0.0,-8897.475109919906,3819.1225981487905,10138591.969245598,3589591.2391433776,2.824441919371599,2094.164752895718,1993.2561598055613,907501.2291789218,863772.7344951071,92317.98357652809,90066.32544051521,48061.233218176545,0.265571775029994,66147.25152284847,0.13324351178011645,57.91136618998981,0.0,324549.77497515595,4160646.7397710816,338180587363.98334,51233141206.15149,110.82827582316045,46859395.25643676,-411067494.1864199,0.0,0.0,0.0,-1.0,0.0,47.9446625290679,80.0,30.0,22.499999999999996,100.0,35.95333333333333,48.833333333333336
2028,E_max_drag,util_current_drag,fcap_none,3696359.74959012,448079.85000000003,99197.98956230625,76382.45196297581,15276.490392595162,185.22744601021634,-13147.250409880187,18904.656860836512,10136271.403112438,3585468.957102416,2.827042019993956,2167.965613639257,2013.1715917196857,946527.728760842,878945.0913465257,94626.33648766797,90066.70932794096,48061.40561324049,0.26822406725968606,65908.65022730472,0.13324153509432246,59.25374026184294,0.0,324475.49057564395,4159694.432394905,346556522872.7568,52498945626.779724,110.7965681430354,27881768.49003739,-435234683.9185683,0.0,0.0,8335235.070459736,-1.0,0.0,47.82382658040716,80.0,30.0,22.499999999999996,100.0,35.99333333333333,48.833333333333336
2029,E_max_drag,util_current_drag,fcap_none,3696316.108878483,746799.75,132263.986083075,101843.26928396775,29008.249999999996,4260.231258234976,-13190.891121516936,43520.9158729654,10144217.042205362,3585426.6256121285,2.829291490653074,2243.620028885932,2032.609011854855,986739.5209741319,893937.3052759161,96990.5783741899,90065.39394303848,48060.814826230904,0.2708177589017648,65674.08580078022,0.13324830370330473,58.201633687180994,0.0,324729.84102070227,4162955.1413264466,355496214371.1634,53864151675.961235,110.90514305097473,38265842.95395309,-450084187.0836325,0.0,0.0,191710406.6205739,-1.0,0.0,47.74957906458184,80.0,30.0,22.499999999999996,84.79963027598458,36.03333333333334,48.833333333333336
2030,E_max_drag,util_current_drag,fcap_none,3707843.6079207943,1120199.625,165329.98260384376,127304.0866049597,31001.841981249992,15484.186021776442,-1663.392079205718,58559.67948124999,10180267.899293607,3596608.2996831704,2.8305189364631116,2319.75298568525,2050.323622592887,1027223.5738980891,907915.9601233978,99408.71796346897,90059.3921377217,48058.11644894006,0.27319619738815915,65455.50866660706,0.13327902898856162,49.08842048594509,34867916.41260019,325883.8767675933,4177749.5902464893,365666022684.4242,55456126605.67452,111.39803471509465,134664618.22832447,-400852521.4690677,0.0,0.0,696788370.9799399,-1.0,0.0,47.99573739265466,80.0,30.0,22.499999999999996,70.85710605834635,36.07333333333334,48.833333333333336
2031,E_max_drag,util_current_drag,fcap_none,3732502.125190352,1493599.5,165329.98260384376,127304.0866049597,33132.44357141139,28234.69171109062,22995.12519035209,62584.193453598884,10248047.241141316,3620527.0614346415,2.8305401581725795,2395.9464746571257,2066.0171361059593,1067681.788603713,920658.6601560878,101881.00132384775,90047.95984603373,48052.96451340291,0.275322235791481,65255.754212762215,0.1333368610230285,43.1195325022289,263177881.78974456,328053.58339069894,4205564.685137174,377278375099.31836,57315988620.611984,112.32590308404924,332151454.5957719,-124987914.44121665,0.0,0.0,1270561126.999078,-1.0,0.0,49.37506042779392,80.0,30.0,22.499999999999996,60.91097117250558,36.11333333333334,48.833333333333336
2032,E_max_drag,util_current_drag,fcap_none,3759131.4947008817,1866999.375,165329.98260384376,127304.0866049597,35409.47075585664,30175.12089893532,49624.49470088165,66885.29214869745,10320341.579991493,3646357.5498598553,2.8303153047588947,2474.2987521371424,2081.541521383264,1109502.2190020925,933385.6450943706,104413.64056338124,90035.55502133026,48047.35739565211,0.277429269477836,65057.056764731096,0.13339863829637955,43.148220763894976,262080555.78101718,330367.8210557491,4235232.631746853,389410575030.19946,59267395737.322205,113.31727183577365,548152222.7474953,-75850546.29028177,0.0,0.0,1357880440.4520895,-1.0,0.0,49.62074726854859,80.0,30.0,22.499999999999996,55.92173460114675,36.153333333333336,48.833333333333336
2033,E_max_drag,util_current_drag,fcap_none,3787866.8318378744,2240399.25,165329.98260384376,127304.0866049597,37842.98663355288,32248.906082714642,78359.83183787437,71481.98385161668,10397739.599822488,3674230.826882738,2.829909194530398,2554.8384937759693,2096.8749327479118,1152707.0546678079,946080.3622706628,107007.912129592,90022.03635348708,48041.228048751196,0.2795148856016769,64859.53716051215,0.13346488147536556,43.35118659577548,254317112.71158785,332845.4343176171,4266995.012544048,402107888273.50256,61319102708.95018,114.38055289478783,794415887.2491785,-20988524.211486056,0.0,0.0,1451200773.722159,-1.0,0.0,49.89505737894257,80.0,30.0,22.499999999999996,53.0758022524252,36.193333333333335,48.833333333333336
2034,E_max_drag,util_current_drag,fcap_none,3818852.53818941,2613799.125,165329.98260384376,127304.0866049597,40443.74588994379,34465.21215324921,109345.53818941023,76394.58319181902,10480589.811561728,3704286.9620437277,2.8293136895040605,2637.591781059616,2111.9945458629036,1197316.4498256145,958725.2393877842,109665.15080357708,90007.29645973649,48034.52418827862,0.28157644487957817,64663.36190938165,0.13353590915196104,43.7020144772361,240897946.24571925,335497.57947329356,4300994.8484589225,415409274051.6815,63478717003.36512,115.52092971203245,1074424986.8278852,42359431.167497,0.0,0.0,1550934546.8962145,10.0,0.0,50.21179715583749,80.0,30.0,22.499999999999996,51.36317865179943,36.233333333333334,48.833333333333336
2035,E_max_drag,util_current_drag,fcap_none,3852242.9397399556,2987199.0,165329.98260384376,127304.0866049597,43223.242326230175,36833.83385848125,142735.9397399556,81644.80092167677,10569264.751818068,3736675.651547757,2.828520786234204,2722.5818409881404,2126.8765827474235,1243348.2769514853,971301.6867429373,112386.69843670061,89991.21692383135,48027.18799911421,0.28361122191037114,64468.69793086227,0.133612063430941,44.168032181740806,223072769.04841417,338336.1819136945,4337385.02001293,429357001963.88416,65754551806.511696,116.7439790396329,1392017371.099664,117384683.84932928,0.0,0.0,1657522523.6316564,10.0,0.0,50.586923419246645,80.0,30.0,22.499999999999996,50.33315611556365,36.27333333333333,48.833333333333336
2036,E_max_drag,util_current_drag,fcap_none,3885620.2482122676,3360598.875,165329.98260384376,127304.0866049597,46193.75965510033,36860.0,176113.24821226764,89838.5605767771,10657874.496869184,3769051.6407658993,2.827733741186795,2810.3939932766352,2141.927117821748,1291207.3747620669,984086.9633761941,115175.40315746996,89974.84086473183,48019.69354466697,0.2856701403062558,64271.71545087085,0.13368829677657457,44.973630554708265,192258631.28240886,341172.6973691129,4373748.4369427385,443738187354.1458,68105465962.33036,117.96869436487451,1727937973.2221615,188407782.0532264,0.0,0.0,1658700000.0,10.0,0.0,50.942038910266135,80.0,30.0,22.499999999999996,50.05040677657978,36.31333333333333,48.833333333333336
2037,E_max_drag,util_current_drag,fcap_none,3918957.503914413,3733998.75,165329.98260384376,127304.0866049597,49368.425787397086,36860.0,209450.50391441304,101206.9863641742,10746410.355483003,3801388.7787969806,2.826969557921382,2901.1295859620695,2157.1519769211563,1340971.9101491168,997087.5554718247,118032.92192118433,89958.17556667977,48012.04457699949,0.2877539874501624,64072.35184362589,0.13376459904654328,45.837278244207795,159224107.15905184,344006.84762168344,4410081.53256507,458565307291.02954,70533730970.42168,119.19493353922634,2084937258.945088,268645679.9464421,0.0,0.0,1658700000.0,10.0,0.0,51.34322839973221,80.0,30.0,22.499999999999996,50.25888690000011,36.35333333333334,48.833333333333336
2038,E_max_drag,util_current_drag,fcap_none,3952254.7549097156,4107398.625,165329.98260384376,127304.0866049597,52761.27084963594,36860.0,242747.75490971562,115968.25721381014,10834873.261689458,3833687.112262424,2.8262278439555106,2994.8876251865586,2172.5525061042285,1392719.2841846938,1010306.9463137744,120960.95026044376,89941.22642682581,48004.24397651494,0.28986295950123864,63870.59635357507,0.13384096843351595,46.732541255749,124980296.96760082,346838.66257094307,4446384.690184496,473851587164.2261,73041762070.47812,120.42268745362134,2464237782.1508923,359984251.8729193,0.0,0.0,1658700000.0,10.0,0.0,51.799921259364595,80.0,30.0,22.499999999999996,50.80007928922522,36.39333333333334,48.833333333333336
2039,E_max_drag,util_current_drag,fcap_none,3985512.049203824,4480798.5,165329.98260384376,127304.0866049597,56387.289188777155,36860.0,276005.0492038238,134355.5464025873,10923263.52113801,3865946.687727709,2.8255080588186763,3091.770531027951,2188.1300878576967,1446530.1021044767,1023748.6927447709,123961.22556050729,89923.99881262843,47996.29459924666,0.291997257695405,63666.43775833607,0.13391740265986316,47.643071938609474,90152498.34818764,349668.1520011364,4482658.035232576,489610606040.11707,75632042025.94858,121.65193866505476,2867104639.563772,463956128.6889818,0.0,0.0,1658700000.0,10.0,0.0,52.31978064344491,80.0,30.0,22.499999999999996,51.57236779392705,36.43333333333334,48.833333333333336
2040,E_max_drag,util_current_drag,fcap_none,4018729.434744779,4854198.375,165329.98260384376,127304.0866049597,60262.505638275856,36860.0,309222.434744779,156618.05204086314,11011581.444446515,3898167.5517024356,2.824809682600087,3191.884257150166,2203.8861409787833,1502488.3082712293,1037416.4264145606,127035.52793978393,89906.49795070942,47988.19922642978,0.2941570886927947,63459.86425896402,0.13399389951970123,48.5577013069673,55167925.00850066,352495.3258555529,4518901.695179789,505856332771.4266,78307128173.98795,122.88267013435105,3294869223.9148445,581950578.5484616,0.0,0.0,1658700000.0,10.0,0.0,52.909752892742304,80.0,30.0,22.499999999999996,52.507782098683776,36.473333333333336,48.833333333333336
2041,E_max_drag,util_current_drag,fcap_none,4051906.959423085,5227598.25,165329.98260384376,127304.0866049597,64404.04633826636,36860.0,342399.9594230852,183022.09837912954,11099827.34718489,3930349.750640393,2.824132215046851,3295.3384147334677,2219.822120489606,1560681.3269322747,1051313.8550717083,130185.68130028762,89888.72893146588,47979.96056695339,0.2963426645645958,63250.86348559061,0.13407045687661456,49.468739653580485,20320708.250546444,355320.1942360042,4555115.799528827,522603136963.3783,81069654611.23335,124.11486521926723,3748932571.0835996,715281500.7929257,0.0,0.0,1658700000.0,10.0,0.0,53.57640750396463,80.0,30.0,22.499999999999996,53.559281502459356,36.513333333333335,48.833333333333336
2042,E_max_drag,util_current_drag,fcap_none,4085044.6710717776,5600998.125,165329.98260384376,127304.0866049597,68830.2144228637,36860.0,375537.6710717776,213852.31280199322,11188001.54986329,3962493.330939624,2.8234751747103344,3402.2464008409515,2235.939517582472,1621200.20902466,1065444.7638992914,133413.55440385634,89870.6967134898,47971.581259710445,0.29855420278456823,63039.422502500136,0.1341470726614768,50.37081201107033,0.0,358142.7674024453,4591300.4798097415,539865800244.4056,83922334442.63942,125.34850766787014,4230768873.1545873,879418676.7256898,0.0,0.0,1658700000.0,10.0,0.0,54.39709338362845,80.0,30.0,22.499999999999996,54.693397877636855,36.553333333333335,48.833333333333336
2043,E_max_drag,util_current_drag,fcap_none,4118142.6174664916,5974398.0,165329.98260384376,127304.0866049597,73560.570909075,36860.0,408635.61746649165,249412.8837110682,11276104.377924584,3994598.3389424966,2.822838098137733,3512.7255313833657,2252.2398595949703,1684139.7852930713,1079813.016894888,136721.0619747672,89852.40612780506,47963.06387585065,0.30079192622506856,62825.52781266542,0.13422374487036526,51.26008353091833,0.0,360963.0557727342,4627455.869576857,557659527849.8114,86867962095.17485,126.58358161217598,4741929165.563254,1081301107.798277,0.0,0.0,1658700000.0,10.0,0.0,55.40650553899138,80.0,30.0,22.499999999999996,55.88577562431149,36.593333333333334,48.833333333333336
2044,E_max_drag,util_current_drag,fcap_none,4151200.846325532,6347797.875,165329.98260384376,127304.0866049597,78616.02114480117,36860.0,441693.84632553207,290028.9048558694,11364136.161741054,4026664.820935766,2.822220539106137,3626.897178850494,2268.7247100138525,1749598.825997449,1094422.5582953207,140110.1658293951,89833.86188193069,47954.41092094099,0.30305606315743,62609.165361764455,0.1343004715625651,52.13375350275954,0.0,363781.0699225257,4663582.104407421,575999960527.0074,89909415698.23508,127.82007156204476,5284045196.908269,1301820542.3011048,0.0,0.0,1658700000.0,10.0,0.0,56.50910271150553,80.0,30.0,22.499999999999996,57.118359628490225,36.63333333333333,48.833333333333336
2045,E_max_drag,util_current_drag,fcap_none,4184219.4053099416,6721197.75,165329.98260384376,127304.0866049597,84018.90719797762,36860.0,474712.4053099416,336047.812053847,11452097.236615082,4058692.823150643,2.82162206789652,3744.886914983672,2285.3956685067837,1817680.2074996943,1109277.4140466738,143582.8760335769,89815.06856377843,47945.62483703823,0.30534684725655875,62390.32054169703,0.1343772508586584,52.98972851711823,0.0,366596.82058529387,4699679.321901876,594903186771.1935,93049659532.67761,129.057962399319,5858833490.431117,1542260754.2944326,0.0,0.0,1658700000.0,10.0,0.0,57.71130377147216,80.0,30.0,22.499999999999996,58.37756194355809,36.67333333333333,48.833333333333336
2026,E_max_drag,util_current_drag,fcap_partial,3705055.5916,74679.975,33065.99652076875,25460.817320991937,0.0,0.0,-4451.408400000073,0.0,10141419.983388092,3593903.923852,2.8218394810394285,2022.8608386219394,1973.522769387258,870073.9380946757,848852.622531391,90065.85729695886,90065.85729695886,48061.022960284165,0.262943960601669,66383.58406431176,0.13324592085275141,56.48489111436993,0.0,324640.30345843616,4161807.292228237,330023427262.5827,50000980743.5128,110.86691960867587,65388815.23073341,-388363332.2999384,0.0,0.0,0.0,-1.0,0.0,48.05818333850031,80.0,49.95,22.499999999999996,29.5703370284787,35.913333333333334,48.833333333333336
2027,E_max_drag,util_current_drag,fcap_partial,3700609.52489008,224039.92500000002,66131.9930415375,50921.634641983874,3819.1225981487905,0.0,-8897.475109919906,3819.1225981487905,10138591.969245598,3589591.2391433776,2.824441919371599,2094.164752895718,1993.2561598055613,907501.2291789218,863772.7344951071,92317.98357652809,90066.32544051521,48061.233218176545,0.265571775029994,66147.25152284847,0.13324351178011645,57.91136618998981,0.0,324549.77497515595,4160646.7397710816,338180587363.98334,51233141206.15149,110.82827582316045,46859395.25643676,-411067494.1864199,0.0,0.0,0.0,-1.0,0.0,47.9446625290679,80.0,49.95,22.499999999999996,100.0,35.95333333333333,48.833333333333336
2028,E_max_drag,util_current_drag,fcap_partial,3696359.74959012,448079.85000000003,99197.98956230625,76382.45196297581,15276.490392595162,185.22744601021634,-13147.250409880187,18904.656860836512,10136271.403112438,3585468.957102416,2.827042019993956,2167.965613639257,2013.1715917196857,946527.728760842,878945.0913465257,94626.33648766797,90066.70932794096,48061.40561324049,0.26822406725968606,65908.65022730472,0.13324153509432246,59.25374026184294,0.0,324475.49057564395,4159694.432394905,346556522872.7568,52498945626.779724,110.7965681430354,27881768.49003739,-435234683.9185683,0.0,0.0,8335235.070459736,-1.0,0.0,47.82382658040716,80.0,49.95,22.499999999999996,100.0,35.99333333333333,48.833333333333336
2029,E_max_drag,util_current_drag,fcap_partial,3696316.108878483,746799.75,132263.986083075,101843.26928396775,29008.249999999996,4260.231258234976,-13190.891121516936,43520.9158729654,10144217.042205362,3585426.6256121285,2.829291490653074,2243.620028885932,2032.609011854855,986739.5209741319,893937.3052759161,96990.5783741899,90065.39394303848,48060.814826230904,0.2708177589017648,65674.08580078022,0.13324830370330473,58.201633687180994,0.0,324729.84102070227,4162955.1413264466,355496214371.1634,53864151675.961235,110.90514305097473,38265842.95395309,-450084187.0836325,0.0,0.0,191710406.6205739,-1.0,0.0,47.74957906458184,80.0,49.95,22.499999999999996,79.81213027598457,36.03333333333334,48.833333333333336
